#RIC,Date-Time,Type,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,direction
GSK.L,2011-02-01T11:35:27.007652000Z,Trade,1130,900,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.007652000Z,Quote,,,1130,35836,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.007652000Z,Trade,1130,9173,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.007652000Z,Quote,,,1130,26663,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.051044000Z,Trade,1130,100,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.051044000Z,Quote,,,1130,26563,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.051044000Z,Trade,1130,4078,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.051044000Z,Quote,,,1130,22485,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.051044000Z,Quote,,,1130,22155,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.051044000Z,Trade,1130,100,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.051044000Z,Quote,,,1130,22055,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.161049000Z,Trade,1130,360,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.161049000Z,Quote,,,1130,21695,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.226261000Z,Trade,1130,4206,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.226261000Z,Quote,,,1130,17489,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.230966000Z,Quote,,,1130,18489,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.274040000Z,Trade,1130,1069,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.274040000Z,Quote,,,1130,17420,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.342613000Z,Trade,1130,90,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.342613000Z,Quote,,,1130,17330,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.460916000Z,Trade,1130,652,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.460916000Z,Quote,,,1130,16678,1130.5,19299,0
GSK.L,2011-02-01T11:35:27.550264000Z,Trade,1130,14178,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.550264000Z,Trade,1130,1000,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.554043000Z,Trade,1130,500,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.558631000Z,Trade,1130,324,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1130,676,1130.5,3297,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5808,1130.5,3297,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5808,1130.5,2797,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5208,1130.5,2797,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5208,1130.5,2697,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5208,1130.5,2097,0
GSK.L,2011-02-01T11:35:27.558631000Z,Quote,,,1129.5,5208,1130.5,1497,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1129.5,5208,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1130,500,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1130,1500,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1130,1000,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1129.5,4608,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1129.5,5608,1130.5,997,0
GSK.L,2011-02-01T11:35:27.574569000Z,Quote,,,1129.5,4608,1130.5,997,0
GSK.L,2011-02-01T11:35:27.610617000Z,Quote,,,1129.5,4608,1130.5,2820,0
GSK.L,2011-02-01T11:35:27.831413000Z,Quote,,,1129.5,4608,1130.5,3150,0
GSK.L,2011-02-01T11:35:27.836580000Z,Quote,,,1129.5,4608,1130.5,4606,0
GSK.L,2011-02-01T11:35:27.836580000Z,Quote,,,1129.5,4608,1130.5,5651,0
GSK.L,2011-02-01T11:35:28.287528000Z,Quote,,,1129.5,8608,1130.5,5651,0
GSK.L,2011-02-01T11:35:28.985600000Z,Quote,,,1129.5,8608,1130.5,4606,0
GSK.L,2011-02-01T11:35:28.985600000Z,Quote,,,1129.5,9208,1130.5,4606,0
GSK.L,2011-02-01T11:35:28.985600000Z,Quote,,,1129.5,9208,1130.5,3150,0
GSK.L,2011-02-01T11:35:30.487195000Z,Quote,,,1129.5,10079,1130.5,3150,0
GSK.L,2011-02-01T11:35:30.696898000Z,Quote,,,1129.5,10472,1130.5,3150,0
GSK.L,2011-02-01T11:35:33.387889000Z,Quote,,,1129.5,10472,1130.5,4430,0
GSK.L,2011-02-01T11:35:37.257690000Z,Quote,,,1129.5,12805,1130.5,4430,0
GSK.L,2011-02-01T11:35:42.324623000Z,Quote,,,1129.5,14451,1130.5,4430,0
GSK.L,2011-02-01T11:35:43.743329000Z,Quote,,,1129.5,14451,1130,500,0
GSK.L,2011-02-01T11:35:43.743329000Z,Trade,1130,500,1129.5,,1130,,1
GSK.L,2011-02-01T11:35:43.743329000Z,Quote,,,1129.5,14451,1130.5,3150,0
GSK.L,2011-02-01T11:35:43.743329000Z,Quote,,,1129.5,14451,1130.5,5170,0
GSK.L,2011-02-01T11:35:43.743329000Z,Quote,,,1129.5,14451,1130.5,4840,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1129,1130.5,4840,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1129,1130.5,2820,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1729,1130.5,2820,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1729,1130.5,3420,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1729,1130.5,4476,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1729,1130.5,4673,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1729,1130.5,5273,0
GSK.L,2011-02-01T11:35:44.766004000Z,Quote,,,1130,1129,1130.5,5273,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1129,1130.5,5873,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1129,1130.5,5273,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1129,1130.5,4673,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1129,1130.5,4073,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1729,1130.5,4073,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,1129,1130.5,4073,0
GSK.L,2011-02-01T11:35:44.826594000Z,Trade,1130,466,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,663,1130.5,4073,0
GSK.L,2011-02-01T11:35:44.826594000Z,Quote,,,1130,663,1130.5,4403,0
GSK.L,2011-02-01T11:35:44.849994000Z,Quote,,,1130,4663,1130.5,4403,0
GSK.L,2011-02-01T11:35:48.147662000Z,Quote,,,1130,5363,1130.5,4403,0
GSK.L,2011-02-01T11:35:48.212238000Z,Quote,,,1130,5963,1130.5,4403,0
GSK.L,2011-02-01T11:35:48.230771000Z,Quote,,,1130,5963,1130.5,4073,0
GSK.L,2011-02-01T11:35:54.312706000Z,Trade,1130,663,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:54.312706000Z,Trade,1130,4000,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:54.312706000Z,Trade,1130,337,1130,,1130.5,,-1
GSK.L,2011-02-01T11:35:54.312706000Z,Quote,,,1130,963,1130.5,4073,0
GSK.L,2011-02-01T11:35:54.323763000Z,Quote,,,1130,963,1130.5,4403,0
GSK.L,2011-02-01T11:35:54.323763000Z,Quote,,,1130,363,1130.5,4403,0
GSK.L,2011-02-01T11:35:55.919875000Z,Quote,,,1130,753,1130.5,4403,0
GSK.L,2011-02-01T11:35:56.619089000Z,Quote,,,1130,1019,1130.5,4403,0
GSK.L,2011-02-01T11:35:58.332000000Z,Quote,,,1130,1779,1130.5,4403,0
GSK.L,2011-02-01T11:35:58.332000000Z,Quote,,,1130,1779,1130.5,5033,0
GSK.L,2011-02-01T11:36:07.418404000Z,Quote,,,1130,3166,1130.5,5033,0
GSK.L,2011-02-01T11:36:07.418404000Z,Quote,,,1130,3766,1130.5,5033,0
GSK.L,2011-02-01T11:36:08.318324000Z,Quote,,,1130,3766,1130.5,4403,0
GSK.L,2011-02-01T11:36:08.511754000Z,Quote,,,1130,3376,1130.5,4403,0
GSK.L,2011-02-01T11:36:08.518304000Z,Quote,,,1130,3851,1130.5,4403,0
GSK.L,2011-02-01T11:36:08.518304000Z,Quote,,,1130,4351,1130.5,4403,0
GSK.L,2011-02-01T11:36:08.518304000Z,Quote,,,1130,4351,1130.5,4073,0
GSK.L,2011-02-01T11:36:08.518304000Z,Trade,1130.5,600,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.518304000Z,Trade,1130.5,397,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.518304000Z,Trade,1130.5,589,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.518304000Z,Quote,,,1130,4351,1130.5,2487,0
GSK.L,2011-02-01T11:36:08.529759000Z,Quote,,,1130,4681,1130.5,2487,0
GSK.L,2011-02-01T11:36:08.529759000Z,Quote,,,1130,4181,1130.5,2487,0
GSK.L,2011-02-01T11:36:08.529759000Z,Trade,1130.5,167,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.529759000Z,Quote,,,1130,4181,1130.5,2320,0
GSK.L,2011-02-01T11:36:08.529759000Z,Trade,1130.5,1067,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.529759000Z,Trade,1130.5,498,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.529759000Z,Quote,,,1130,4181,1130.5,755,0
GSK.L,2011-02-01T11:36:08.529759000Z,Quote,,,1130,4811,1130.5,755,0
GSK.L,2011-02-01T11:36:08.548326000Z,Trade,1130.5,558,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.548326000Z,Trade,1130.5,197,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,4811,1131,10397,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,5811,1131,10397,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,5811,1131,8872,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,5811,1131,9627,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,6311,1131,9627,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,6311,1131,11657,0
GSK.L,2011-02-01T11:36:08.548326000Z,Quote,,,1130,6311,1131,12057,0
GSK.L,2011-02-01T11:36:08.565760000Z,Quote,,,1130,6711,1131,12057,0
GSK.L,2011-02-01T11:36:08.565760000Z,Quote,,,1130,6711,1131,11302,0
GSK.L,2011-02-01T11:36:08.565760000Z,Quote,,,1130,6711,1131,10972,0
GSK.L,2011-02-01T11:36:08.565760000Z,Quote,,,1130,6711,1131,7759,0
GSK.L,2011-02-01T11:36:08.693851000Z,Quote,,,1130,5501,1131,7759,0
GSK.L,2011-02-01T11:36:08.780122000Z,Quote,,,1130,5635,1131,7759,0
GSK.L,2011-02-01T11:36:08.995136000Z,Quote,,,1130,5635,1131,9578,0
GSK.L,2011-02-01T11:36:09.091896000Z,Quote,,,1130,5635,1131,9908,0
GSK.L,2011-02-01T11:36:10.175215000Z,Quote,,,1130,5635,1131,9093,0
GSK.L,2011-02-01T11:36:10.402583000Z,Quote,,,1130,6034,1131,9093,0
GSK.L,2011-02-01T11:36:10.873314000Z,Quote,,,1130,6450,1131,9093,0
GSK.L,2011-02-01T11:36:16.635277000Z,Quote,,,1130,9430,1131,9093,0
GSK.L,2011-02-01T11:36:16.635277000Z,Quote,,,1130,9430,1131,11423,0
GSK.L,2011-02-01T11:36:16.635277000Z,Quote,,,1130,9430,1131,11093,0
GSK.L,2011-02-01T11:36:25.450788000Z,Quote,,,1130,10490,1131,11093,0
GSK.L,2011-02-01T11:36:26.622885000Z,Quote,,,1130,7510,1131,11093,0
GSK.L,2011-02-01T11:36:26.641972000Z,Quote,,,1130,7510,1131,8763,0
GSK.L,2011-02-01T11:36:27.357171000Z,Quote,,,1130,6750,1131,8763,0
GSK.L,2011-02-01T11:36:27.375265000Z,Quote,,,1130,7313,1131,8763,0
GSK.L,2011-02-01T11:36:27.375265000Z,Quote,,,1130,8191,1131,8763,0
GSK.L,2011-02-01T11:36:27.426178000Z,Quote,,,1130,8800,1131,8763,0
GSK.L,2011-02-01T11:36:33.001605000Z,Quote,,,1130,9800,1131,8763,0
GSK.L,2011-02-01T11:36:36.645206000Z,Quote,,,1130,12780,1131,8763,0
GSK.L,2011-02-01T11:36:36.645206000Z,Quote,,,1130,12780,1131,12173,0
GSK.L,2011-02-01T11:36:36.708113000Z,Quote,,,1130,12780,1131,11773,0
GSK.L,2011-02-01T11:36:37.426756000Z,Quote,,,1130,13221,1131,11773,0
GSK.L,2011-02-01T11:36:39.340073000Z,Quote,,,1130,13221,1130.5,5000,0
GSK.L,2011-02-01T11:36:39.340073000Z,Trade,1130.5,1445,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:39.349058000Z,Quote,,,1130,13221,1130.5,3555,0
GSK.L,2011-02-01T11:36:39.349058000Z,Quote,,,1130,10241,1130.5,3555,0
GSK.L,2011-02-01T11:36:39.349058000Z,Trade,1130.5,759,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:39.349058000Z,Quote,,,1130,10241,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.583014000Z,Trade,1130,289,1130,,1130.5,,-1
GSK.L,2011-02-01T11:36:43.583014000Z,Quote,,,1130,9952,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.583014000Z,Quote,,,1130,9622,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.625528000Z,Trade,1130,74,1130,,1130.5,,-1
GSK.L,2011-02-01T11:36:43.625528000Z,Trade,1130,74,1130,,1130.5,,-1
GSK.L,2011-02-01T11:36:43.625528000Z,Quote,,,1130,9474,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.687358000Z,Quote,,,1130,8688,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.706836000Z,Quote,,,1130,8512,1130.5,2796,0
GSK.L,2011-02-01T11:36:43.743539000Z,Quote,,,1130,8640,1130.5,2796,0
GSK.L,2011-02-01T11:36:44.294462000Z,Quote,,,1130,8970,1130.5,2796,0
GSK.L,2011-02-01T11:36:44.850747000Z,Trade,1130.5,749,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:44.850747000Z,Quote,,,1130,8970,1130.5,2047,0
GSK.L,2011-02-01T11:36:45.043625000Z,Trade,1130,27,1130,,1130.5,,-1
GSK.L,2011-02-01T11:36:45.043625000Z,Quote,,,1130,8943,1130.5,2047,0
GSK.L,2011-02-01T11:36:45.119118000Z,Trade,1130.5,2047,1130,,1130.5,,1
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130,8943,1131,10657,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2047,1131,10657,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2047,1131,10848,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2047,1131,13018,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2047,1131,12688,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2047,1131,9278,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2377,1131,9278,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2377,1131,7443,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2977,1131,7443,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2977,1131,7252,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2977,1131,7452,0
GSK.L,2011-02-01T11:36:45.119118000Z,Quote,,,1130.5,2977,1131,5282,0
GSK.L,2011-02-01T11:36:45.159510000Z,Quote,,,1130.5,2377,1131,5282,0
GSK.L,2011-02-01T11:36:45.159510000Z,Quote,,,1130.5,2377,1131,5082,0
GSK.L,2011-02-01T11:36:45.159510000Z,Quote,,,1130.5,2377,1131,3263,0
GSK.L,2011-02-01T11:36:45.159510000Z,Quote,,,1130.5,2377,1131,1814,0
GSK.L,2011-02-01T11:36:45.159510000Z,Quote,,,1130.5,2377,1131,3724,0
GSK.L,2011-02-01T11:36:45.284315000Z,Quote,,,1130.5,2377,1131,3140,0
GSK.L,2011-02-01T11:36:45.365691000Z,Trade,1130.5,121,1130.5,,1131,,-1
GSK.L,2011-02-01T11:36:45.365691000Z,Quote,,,1130.5,2256,1131,3140,0
GSK.L,2011-02-01T11:36:45.472061000Z,Trade,1130.5,551,1130.5,,1131,,-1
GSK.L,2011-02-01T11:36:45.472061000Z,Quote,,,1130.5,1705,1131,3140,0
GSK.L,2011-02-01T11:36:45.548349000Z,Quote,,,1130.5,1375,1131,3140,0
GSK.L,2011-02-01T11:36:45.673893000Z,Trade,1130.5,181,1130.5,,1131,,-1
GSK.L,2011-02-01T11:36:45.673893000Z,Quote,,,1130.5,1194,1131,3140,0
GSK.L,2011-02-01T11:36:45.813557000Z,Quote,,,1130.5,1294,1131,3140,0
GSK.L,2011-02-01T11:36:45.813557000Z,Quote,,,1130.5,1459,1131,3140,0
GSK.L,2011-02-01T11:36:46.127705000Z,Quote,,,1130.5,265,1131,3140,0
GSK.L,2011-02-01T11:36:46.127705000Z,Quote,,,1130.5,265,1131,3470,0
GSK.L,2011-02-01T11:36:47.191983000Z,Trade,1130,4825,1130.5,,1131,,-1
GSK.L,2011-02-01T11:36:53.924641000Z,Quote,,,1130.5,3911,1131,3470,0
GSK.L,2011-02-01T11:36:53.924641000Z,Quote,,,1130.5,4511,1131,3470,0
GSK.L,2011-02-01T11:36:53.924641000Z,Quote,,,1130.5,4511,1131,2840,0
GSK.L,2011-02-01T11:36:53.924641000Z,Quote,,,1130.5,4511,1131,2510,0
GSK.L,2011-02-01T11:36:54.355143000Z,Quote,,,1130.5,5271,1131,2510,0
GSK.L,2011-02-01T11:36:59.569843000Z,Quote,,,1130.5,5747,1131,2510,0
GSK.L,2011-02-01T11:37:02.515216000Z,Trade,1130.5,100,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:02.515216000Z,Trade,1130.5,165,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:02.515216000Z,Trade,1130.5,735,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:02.515216000Z,Quote,,,1130.5,4747,1131,2510,0
GSK.L,2011-02-01T11:37:02.515216000Z,Quote,,,1130.5,4747,1131,2840,0
GSK.L,2011-02-01T11:37:03.556998000Z,Quote,,,1130.5,4847,1131,2840,0
GSK.L,2011-02-01T11:37:03.798261000Z,Quote,,,1130.5,4847,1131,2510,0
GSK.L,2011-02-01T11:37:04.067134000Z,Quote,,,1130.5,5935,1131,2510,0
GSK.L,2011-02-01T11:37:05.077722000Z,Trade,1130.5,2911,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:05.077722000Z,Trade,1130.5,600,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:05.077722000Z,Trade,1130.5,760,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:05.077722000Z,Trade,1130.5,476,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:05.115244000Z,Trade,1130.5,100,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:05.115244000Z,Quote,,,1130.5,1088,1131,2510,0
GSK.L,2011-02-01T11:37:05.115244000Z,Quote,,,1130.5,1688,1131,2510,0
GSK.L,2011-02-01T11:37:05.115244000Z,Quote,,,1130.5,1688,1131,2840,0
GSK.L,2011-02-01T11:37:05.119529000Z,Quote,,,1130.5,1088,1131,2840,0
GSK.L,2011-02-01T11:37:05.119529000Z,Quote,,,1130.5,1088,1131,3470,0
GSK.L,2011-02-01T11:37:05.151778000Z,Quote,,,1130.5,1815,1131,3470,0
GSK.L,2011-02-01T11:37:05.241611000Z,Quote,,,1130.5,4192,1131,3470,0
GSK.L,2011-02-01T11:37:05.269883000Z,Quote,,,1130.5,3760,1131,3470,0
GSK.L,2011-02-01T11:37:05.300056000Z,Quote,,,1130.5,3870,1131,3470,0
GSK.L,2011-02-01T11:37:07.424323000Z,Quote,,,1130.5,4470,1131,3470,0
GSK.L,2011-02-01T11:37:07.424323000Z,Quote,,,1130.5,4470,1131,3140,0
GSK.L,2011-02-01T11:37:07.436067000Z,Quote,,,1130.5,4470,1131,2510,0
GSK.L,2011-02-01T11:37:07.555905000Z,Quote,,,1130.5,4470,1131,1910,0
GSK.L,2011-02-01T11:37:07.555905000Z,Quote,,,1130.5,4570,1131,1910,0
GSK.L,2011-02-01T11:37:07.781834000Z,Quote,,,1130.5,3066,1131,1910,0
GSK.L,2011-02-01T11:37:15.555671000Z,Quote,,,1130.5,3166,1131,1910,0
GSK.L,2011-02-01T11:37:21.392447000Z,Quote,,,1130.5,2666,1131,1910,0
GSK.L,2011-02-01T11:37:21.392447000Z,Trade,1130.5,500,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:21.419965000Z,Quote,,,1130.5,2666,1131,2240,0
GSK.L,2011-02-01T11:37:21.560829000Z,Quote,,,1130.5,3643,1131,2240,0
GSK.L,2011-02-01T11:37:23.432718000Z,Quote,,,1130.5,3643,1131,1910,0
GSK.L,2011-02-01T11:37:24.474770000Z,Quote,,,1130.5,4273,1131,1910,0
GSK.L,2011-02-01T11:37:27.062269000Z,Quote,,,1130.5,4603,1131,1910,0
GSK.L,2011-02-01T11:37:27.209985000Z,Quote,,,1130.5,4347,1131,1910,0
GSK.L,2011-02-01T11:37:27.209985000Z,Quote,,,1130.5,4420,1131,1910,0
GSK.L,2011-02-01T11:37:29.844899000Z,Quote,,,1130.5,4820,1131,1910,0
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,588,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,727,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,600,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,100,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,100,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,630,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,330,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Trade,1130.5,905,1130.5,,1131,,-1
GSK.L,2011-02-01T11:37:30.743263000Z,Quote,,,1130.5,840,1131,1910,0
GSK.L,2011-02-01T11:37:30.743263000Z,Quote,,,1130.5,1340,1131,1910,0
GSK.L,2011-02-01T11:37:30.743263000Z,Quote,,,1130.5,1440,1131,1910,0
GSK.L,2011-02-01T11:37:30.749011000Z,Quote,,,1130.5,1440,1131,2540,0
GSK.L,2011-02-01T11:37:30.751922000Z,Quote,,,1130.5,1440,1131,2870,0
GSK.L,2011-02-01T11:37:30.751922000Z,Quote,,,1130.5,1040,1131,2870,0
GSK.L,2011-02-01T11:37:30.751922000Z,Quote,,,1130.5,1040,1131,3470,0
GSK.L,2011-02-01T11:37:30.751922000Z,Quote,,,1130.5,540,1131,3470,0
GSK.L,2011-02-01T11:37:30.751922000Z,Quote,,,1130.5,440,1131,3470,0
GSK.L,2011-02-01T11:37:30.872029000Z,Quote,,,1130.5,430,1131,3470,0
GSK.L,2011-02-01T11:37:30.872029000Z,Quote,,,1130.5,519,1131,3470,0
GSK.L,2011-02-01T11:37:30.872029000Z,Quote,,,1130.5,519,1131,4870,0
GSK.L,2011-02-01T11:37:30.872029000Z,Quote,,,1130.5,519,1131,3470,0
GSK.L,2011-02-01T11:37:30.907264000Z,Quote,,,1130.5,102,1131,3470,0
GSK.L,2011-02-01T11:37:30.967716000Z,Quote,,,1130.5,161,1131,3470,0
GSK.L,2011-02-01T11:37:32.637642000Z,Trade,1130.913,436,1130.5,,1131,,1
GSK.L,2011-02-01T11:37:41.081194000Z,Quote,,,1130.5,161,1131,1560,0
GSK.L,2011-02-01T11:37:46.727398000Z,Quote,,,1130.5,681,1131,1560,0
GSK.L,2011-02-01T11:37:55.334016000Z,Quote,,,1130.5,681,1131,1611,0
GSK.L,2011-02-01T11:37:55.613722000Z,Quote,,,1130.5,881,1131,1611,0
GSK.L,2011-02-01T11:37:55.789678000Z,Quote,,,1130.5,735,1131,1611,0
GSK.L,2011-02-01T11:37:55.828056000Z,Quote,,,1130.5,745,1131,1611,0
GSK.L,2011-02-01T11:37:58.535368000Z,Quote,,,1130.5,1161,1131,1611,0
GSK.L,2011-02-01T11:37:59.940921000Z,Quote,,,1130.5,1561,1131,1611,0
GSK.L,2011-02-01T11:37:59.940921000Z,Quote,,,1130.5,1961,1131,1611,0
GSK.L,2011-02-01T11:38:07.911749000Z,Trade,1131,630,1130.5,,1131,,1
GSK.L,2011-02-01T11:38:07.911749000Z,Trade,1131,330,1130.5,,1131,,1
GSK.L,2011-02-01T11:38:07.920711000Z,Trade,1131,600,1130.5,,1131,,1
GSK.L,2011-02-01T11:38:07.920711000Z,Trade,1131,51,1130.5,,1131,,1
GSK.L,2011-02-01T11:38:07.920711000Z,Quote,,,1131,33389,1131.5,13686,0
GSK.L,2011-02-01T11:38:07.920711000Z,Quote,,,1131,33389,1131.5,14086,0
GSK.L,2011-02-01T11:38:07.920711000Z,Quote,,,1131,33389,1131.5,16186,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33389,1131.5,18496,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33389,1131.5,19360,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33389,1131.5,17510,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,17510,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,17180,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,18812,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,18412,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,16312,0
GSK.L,2011-02-01T11:38:07.921598000Z,Quote,,,1131,33719,1131.5,14002,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,33719,1131.5,13138,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,34319,1131.5,13138,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35319,1131.5,13138,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35819,1131.5,13138,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35819,1131.5,13738,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35819,1131.5,14338,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35819,1131.5,14938,0
GSK.L,2011-02-01T11:38:07.929304000Z,Quote,,,1131,35819,1131.5,15538,0
